,edges,edge_labels,query_edge,query_label
55853,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['TPPI', 'EQ', 'NTPPI', 'DC', 'TPPI', 'EQ', 'EQ', 'EQ', 'TPPI', 'EQ', 'EQ', 'EQ']","(0, 10)",TPPI
55854,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['EQ', 'TPPI', 'EQ', 'TPP', 'NTPPI', 'NTPPI', 'EQ', 'EC', 'TPPI', 'EQ', 'EQ', 'EQ']","(0, 10)",TPPI
55855,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['EQ', 'TPPI', 'TPP', 'DC', 'NTPPI', 'EQ', 'PO', 'EQ', 'EQ', 'TPPI', 'EQ', 'EQ']","(0, 10)",TPPI
55856,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['EC', 'DC', 'EQ', 'EQ', 'TPP', 'EQ', 'TPPI', 'EQ', 'TPPI', 'EQ', 'EQ', 'TPPI']","(0, 10)",TPPI
55857,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['TPPI', 'NTPPI', 'EC', 'EQ', 'TPPI', 'EQ', 'EQ', 'EQ', 'NTPPI', 'EQ', 'EQ', 'EC']","(0, 10)",TPPI
55858,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['EQ', 'PO', 'EQ', 'DC', 'TPPI', 'EQ', 'EQ', 'EQ', 'EC', 'EQ', 'DC', 'TPPI']","(0, 10)",TPPI
55859,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['EQ', 'TPPI', 'NTPPI', 'PO', 'TPPI', 'TPP', 'EQ', 'EQ', 'TPPI', 'EQ', 'EQ', 'EQ']","(0, 10)",TPPI
55860,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['TPPI', 'PO', 'EQ', 'EQ', 'EQ', 'EQ', 'TPP', 'TPPI', 'EQ', 'TPPI', 'EQ', 'EQ']","(0, 10)",TPPI
55861,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['TPP', 'NTPPI', 'EQ', 'NTPPI', 'EQ', 'EQ', 'TPPI', 'EQ', 'TPPI', 'EQ', 'EQ', 'EQ']","(0, 10)",TPPI
55862,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['TPPI', 'TPPI', 'EQ', 'EQ', 'EC', 'EC', 'EQ', 'EQ', 'EQ', 'TPPI', 'EQ', 'TPPI']","(0, 10)",TPPI
55863,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['PO', 'EQ', 'EC', 'EQ', 'EQ', 'EQ', 'TPPI', 'EQ', 'TPPI', 'EQ', 'EQ', 'PO']","(0, 10)",TPPI
55864,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['EQ', 'EQ', 'TPPI', 'EQ', 'TPP', 'EQ', 'EQ', 'TPPI', 'TPPI', 'NTPPI', 'NTPPI', 'NTPP']","(0, 10)",TPPI
55865,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['EQ', 'TPPI', 'EQ', 'EQ', 'TPPI', 'EQ', 'EQ', 'TPPI', 'EQ', 'EQ', 'TPP', 'NTPPI']","(0, 10)",TPPI
55866,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['EQ', 'EQ', 'TPPI', 'EQ', 'TPP', 'TPPI', 'NTPPI', 'NTPPI', 'TPP', 'NTPPI', 'EQ', 'EQ']","(0, 10)",TPPI
55867,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['TPPI', 'PO', 'EQ', 'EQ', 'NTPPI', 'TPPI', 'EQ', 'EC', 'EQ', 'TPPI', 'EQ', 'EQ']","(0, 10)",TPPI
55868,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['TPPI', 'EQ', 'EQ', 'EQ', 'EQ', 'PO', 'EC', 'EQ', 'TPPI', 'EQ', 'EQ', 'EQ']","(0, 10)",TPPI
55869,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['TPPI', 'EQ', 'EQ', 'EC', 'EQ', 'EQ', 'TPP', 'TPPI', 'EQ', 'EQ', 'EQ', 'TPPI']","(0, 10)",TPPI
55870,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['EQ', 'EQ', 'EQ', 'TPPI', 'TPP', 'EQ', 'EQ', 'NTPPI', 'PO', 'TPPI', 'EQ', 'EQ']","(0, 10)",TPPI
55871,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['TPPI', 'EQ', 'EQ', 'EQ', 'EQ', 'EQ', 'PO', 'TPPI', 'TPP', 'EQ', 'EQ', 'TPPI']","(0, 10)",TPPI
55872,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['EQ', 'EQ', 'TPPI', 'EQ', 'PO', 'EQ', 'TPPI', 'EQ', 'TPPI', 'NTPPI', 'EQ', 'DC']","(0, 10)",TPPI
55873,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['TPPI', 'EQ', 'PO', 'EQ', 'EQ', 'EQ', 'EQ', 'TPPI', 'EC', 'EQ', 'EC', 'EQ']","(0, 10)",TPPI
55874,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['TPP', 'EQ', 'EQ', 'NTPPI', 'EQ', 'EQ', 'TPPI', 'EQ', 'NTPPI', 'NTPP', 'NTPP', 'EQ']","(0, 10)",TPPI
55875,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['TPPI', 'EQ', 'EQ', 'TPP', 'EQ', 'EQ', 'TPPI', 'TPPI', 'NTPPI', 'EC', 'EQ', 'EQ']","(0, 10)",TPPI
55876,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['TPP', 'EQ', 'TPPI', 'EQ', 'TPPI', 'EQ', 'TPPI', 'EQ', 'EQ', 'EQ', 'TPP', 'TPPI']","(0, 10)",TPPI
55877,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['EQ', 'TPPI', 'EQ', 'PO', 'EQ', 'EQ', 'TPPI', 'EQ', 'NTPPI', 'EC', 'EQ', 'EQ']","(0, 10)",TPPI
55878,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['EQ', 'TPPI', 'EQ', 'EQ', 'NTPPI', 'NTPPI', 'EQ', 'EC', 'PO', 'EQ', 'EQ', 'TPPI']","(0, 10)",TPPI
55879,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['TPPI', 'EQ', 'EQ', 'EQ', 'EC', 'EQ', 'EQ', 'DC', 'NTPPI', 'TPP', 'EQ', 'EQ']","(0, 10)",TPPI
55880,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['EC', 'EQ', 'EQ', 'DC', 'PO', 'EQ', 'EQ', 'EC', 'TPPI', 'EQ', 'EQ', 'EQ']","(0, 10)",TPPI
55881,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['EQ', 'PO', 'DC', 'NTPPI', 'EC', 'EC', 'EQ', 'EQ', 'EQ', 'EQ', 'TPPI', 'EQ']","(0, 10)",TPPI
55882,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['TPPI', 'EQ', 'TPPI', 'EQ', 'EQ', 'EQ', 'EQ', 'TPPI', 'TPPI', 'EQ', 'EQ', 'DC']","(0, 10)",TPPI
55883,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['EQ', 'EQ', 'EQ', 'TPPI', 'EQ', 'EQ', 'EQ', 'TPPI', 'PO', 'NTPP', 'NTPP', 'EC']","(0, 10)",TPPI
55884,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['TPPI', 'TPPI', 'NTPPI', 'EC', 'TPPI', 'EQ', 'EQ', 'TPP', 'TPPI', 'EQ', 'EQ', 'EQ']","(0, 10)",TPPI
55885,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['EQ', 'EQ', 'TPP', 'NTPPI', 'EQ', 'EQ', 'EQ', 'TPPI', 'EQ', 'NTPPI', 'NTPP', 'TPP']","(0, 10)",TPPI
55886,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['EQ', 'TPPI', 'EQ', 'PO', 'EQ', 'EQ', 'EQ', 'TPPI', 'EC', 'EQ', 'EQ', 'DC']","(0, 10)",TPPI
55887,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['TPP', 'NTPPI', 'TPPI', 'TPPI', 'EQ', 'EQ', 'TPPI', 'EQ', 'TPPI', 'NTPPI', 'DC', 'TPPI']","(0, 10)",TPPI
55888,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['NTPPI', 'PO', 'EQ', 'EQ', 'NTPPI', 'TPPI', 'TPP', 'DC', 'EQ', 'EQ', 'TPPI', 'EQ']","(0, 10)",TPPI
55889,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['EQ', 'NTPPI', 'NTPPI', 'DC', 'EQ', 'EQ', 'TPPI', 'EQ', 'EQ', 'TPPI', 'NTPPI', 'TPP']","(0, 10)",TPPI
55890,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['EQ', 'NTPPI', 'TPP', 'EQ', 'EQ', 'EQ', 'TPPI', 'EQ', 'EQ', 'EQ', 'EC', 'DC']","(0, 10)",TPPI
55891,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['PO', 'EQ', 'EQ', 'EC', 'TPPI', 'EQ', 'EQ', 'EQ', 'TPPI', 'TPP', 'EQ', 'EQ']","(0, 10)",TPPI
55892,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['NTPPI', 'NTPP', 'EQ', 'TPP', 'TPPI', 'EQ', 'EQ', 'EQ', 'NTPPI', 'TPP', 'EQ', 'EQ']","(0, 10)",TPPI
55893,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['EQ', 'EQ', 'EQ', 'TPPI', 'TPPI', 'TPPI', 'EQ', 'EQ', 'TPPI', 'EQ', 'EQ', 'DC']","(0, 10)",TPPI
55894,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['NTPPI', 'TPPI', 'EQ', 'EC', 'EQ', 'NTPPI', 'EC', 'EQ', 'TPPI', 'EQ', 'EQ', 'EQ']","(0, 10)",TPPI
55895,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['NTPPI', 'EC', 'EQ', 'EQ', 'TPPI', 'TPPI', 'EQ', 'EQ', 'TPPI', 'EQ', 'EQ', 'TPP']","(0, 10)",TPPI
55896,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['PO', 'NTPPI', 'TPPI', 'EQ', 'PO', 'EQ', 'EC', 'NTPPI', 'EQ', 'EQ', 'TPPI', 'EQ']","(0, 10)",TPPI
55897,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['EQ', 'TPPI', 'EQ', 'PO', 'EQ', 'EQ', 'EQ', 'TPPI', 'PO', 'TPPI', 'EQ', 'EQ']","(0, 10)",TPPI
55898,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['NTPPI', 'TPPI', 'NTPPI', 'TPP', 'EQ', 'EQ', 'TPPI', 'EQ', 'NTPPI', 'TPP', 'EQ', 'EQ']","(0, 10)",TPPI
55899,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['EQ', 'TPPI', 'EQ', 'PO', 'NTPPI', 'NTPP', 'TPP', 'TPP', 'EQ', 'EQ', 'EQ', 'TPPI']","(0, 10)",TPPI
55900,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['NTPPI', 'EQ', 'EC', 'EQ', 'TPPI', 'EQ', 'PO', 'EQ', 'TPPI', 'EQ', 'EQ', 'EQ']","(0, 10)",TPPI
55901,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['TPPI', 'NTPPI', 'EC', 'EQ', 'NTPPI', 'EC', 'EQ', 'EQ', 'EQ', 'EQ', 'EQ', 'TPPI']","(0, 10)",TPPI
55902,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['PO', 'EQ', 'EQ', 'EC', 'TPPI', 'EC', 'EQ', 'EQ', 'EQ', 'EQ', 'EQ', 'TPPI']","(0, 10)",TPPI
55903,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['TPPI', 'EQ', 'EQ', 'EQ', 'PO', 'EQ', 'EC', 'EQ', 'EQ', 'TPP', 'TPPI', 'NTPPI']","(0, 10)",TPPI
55904,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['EQ', 'PO', 'EQ', 'NTPPI', 'NTPPI', 'PO', 'EQ', 'EQ', 'EQ', 'TPPI', 'EQ', 'EQ']","(0, 10)",TPPI
55905,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['TPPI', 'EQ', 'EQ', 'EQ', 'EQ', 'EC', 'EQ', 'DC', 'EQ', 'PO', 'EQ', 'DC']","(0, 10)",TPPI
55906,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['EQ', 'EQ', 'EC', 'EC', 'TPPI', 'EQ', 'EQ', 'EQ', 'NTPPI', 'EQ', 'EQ', 'PO']","(0, 10)",TPPI
55907,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['TPPI', 'TPP', 'EQ', 'EQ', 'TPPI', 'EQ', 'PO', 'EQ', 'EQ', 'EQ', 'TPPI', 'TPPI']","(0, 10)",TPPI
55908,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['PO', 'TPP', 'NTPP', 'EC', 'EQ', 'EQ', 'TPPI', 'EQ', 'NTPPI', 'EQ', 'EQ', 'PO']","(0, 10)",TPPI
55909,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['PO', 'TPPI', 'EQ', 'NTPPI', 'TPPI', 'TPP', 'EQ', 'EQ', 'EQ', 'TPPI', 'EQ', 'EQ']","(0, 10)",TPPI
55910,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['PO', 'EQ', 'EQ', 'NTPPI', 'TPPI', 'EQ', 'EQ', 'EC', 'EQ', 'TPPI', 'EQ', 'EQ']","(0, 10)",TPPI
55911,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['NTPPI', 'EQ', 'EC', 'EQ', 'TPP', 'EQ', 'EQ', 'TPPI', 'TPPI', 'EQ', 'EQ', 'TPPI']","(0, 10)",TPPI
55912,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['EQ', 'TPPI', 'EQ', 'EC', 'TPPI', 'EQ', 'EQ', 'EQ', 'NTPPI', 'PO', 'EQ', 'EQ']","(0, 10)",TPPI
55913,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['TPPI', 'EQ', 'EQ', 'EQ', 'EQ', 'TPPI', 'EQ', 'TPP', 'TPPI', 'EC', 'EQ', 'EQ']","(0, 10)",TPPI
55914,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['TPPI', 'EQ', 'EQ', 'EQ', 'EQ', 'EQ', 'PO', 'NTPPI', 'EC', 'EQ', 'EC', 'EQ']","(0, 10)",TPPI
55915,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['EQ', 'TPPI', 'EQ', 'EQ', 'PO', 'EQ', 'EQ', 'NTPPI', 'EC', 'EC', 'EQ', 'NTPPI']","(0, 10)",TPPI
55916,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['EQ', 'EQ', 'EQ', 'TPPI', 'NTPPI', 'TPP', 'EQ', 'EQ', 'TPPI', 'EQ', 'EQ', 'TPP']","(0, 10)",TPPI
55917,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['TPPI', 'EQ', 'EQ', 'EQ', 'EC', 'EQ', 'EQ', 'EC', 'NTPPI', 'DC', 'EQ', 'EQ']","(0, 10)",TPPI
55918,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['PO', 'EQ', 'NTPPI', 'TPPI', 'EQ', 'EC', 'EQ', 'DC', 'EQ', 'EQ', 'TPPI', 'EQ']","(0, 10)",TPPI
55919,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['EQ', 'NTPPI', 'TPPI', 'TPP', 'TPPI', 'EQ', 'EQ', 'EQ', 'TPP', 'EQ', 'EQ', 'TPPI']","(0, 10)",TPPI
55920,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['EQ', 'NTPPI', 'NTPP', 'EQ', 'EQ', 'TPPI', 'EQ', 'TPPI', 'TPPI', 'EQ', 'EQ', 'EQ']","(0, 10)",TPPI
55921,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['EQ', 'EQ', 'EQ', 'TPPI', 'TPPI', 'EQ', 'NTPPI', 'NTPP', 'TPP', 'TPPI', 'EQ', 'NTPPI']","(0, 10)",TPPI
55922,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['TPPI', 'EQ', 'EQ', 'EQ', 'PO', 'EQ', 'EC', 'EQ', 'TPPI', 'EQ', 'EQ', 'PO']","(0, 10)",TPPI
55923,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['EQ', 'EQ', 'TPPI', 'EQ', 'EQ', 'TPP', 'EQ', 'TPPI', 'EQ', 'EC', 'EC', 'EQ']","(0, 10)",TPPI
55924,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['PO', 'EQ', 'EQ', 'EC', 'EQ', 'EQ', 'EQ', 'TPPI', 'NTPPI', 'TPP', 'EQ', 'DC']","(0, 10)",TPPI
55925,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['NTPPI', 'TPP', 'EQ', 'EQ', 'NTPPI', 'NTPPI', 'NTPPI', 'PO', 'TPPI', 'EQ', 'EQ', 'EQ']","(0, 10)",TPPI
55926,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['TPPI', 'TPP', 'EQ', 'EQ', 'TPPI', 'EQ', 'EQ', 'TPP', 'EQ', 'EQ', 'EQ', 'TPPI']","(0, 10)",TPPI
55927,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['EQ', 'EQ', 'EQ', 'TPPI', 'TPPI', 'EC', 'EQ', 'EQ', 'EQ', 'EQ', 'TPP', 'NTPPI']","(0, 10)",TPPI
55928,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['NTPPI', 'DC', 'EQ', 'EQ', 'TPPI', 'EQ', 'EQ', 'EQ', 'TPPI', 'EQ', 'EQ', 'TPPI']","(0, 10)",TPPI
55929,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['EQ', 'PO', 'EQ', 'DC', 'EQ', 'EQ', 'TPPI', 'EC', 'TPPI', 'EQ', 'EQ', 'EQ']","(0, 10)",TPPI
55930,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['EQ', 'TPPI', 'EQ', 'EQ', 'EC', 'EC', 'EQ', 'EQ', 'EQ', 'EC', 'EQ', 'EC']","(0, 10)",TPPI
55931,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['TPPI', 'TPPI', 'EQ', 'EQ', 'TPPI', 'EQ', 'EC', 'EQ', 'EC', 'EQ', 'EQ', 'EC']","(0, 10)",TPPI
55932,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['EQ', 'NTPPI', 'EQ', 'TPP', 'TPPI', 'EQ', 'EQ', 'EQ', 'TPPI', 'PO', 'EQ', 'EQ']","(0, 10)",TPPI
55933,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['TPP', 'EQ', 'TPPI', 'EQ', 'TPPI', 'NTPP', 'TPP', 'EC', 'EQ', 'TPPI', 'EQ', 'EQ']","(0, 10)",TPPI
55934,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['EQ', 'EQ', 'EQ', 'TPPI', 'EQ', 'TPP', 'NTPPI', 'EQ', 'NTPPI', 'NTPP', 'NTPP', 'EQ']","(0, 10)",TPPI
55935,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['TPP', 'EQ', 'TPPI', 'EQ', 'TPPI', 'EQ', 'EQ', 'EQ', 'TPP', 'NTPPI', 'TPPI', 'EQ']","(0, 10)",TPPI
55936,"[(0, 1), (1, 2), (2, 3), (3, 10), (0, 4), (4, 5), (5, 6), (6, 10), (0, 7), (7, 8), (8, 9), (9, 10)]","['TPP', 'EQ', 'EQ', 'TPPI', 'EQ', 'EQ', 'TPPI', 'EQ', 'EQ', 'EQ', 'NTPPI', 'EC']","(0, 10)",TPPI
